Code,Name,Market,recommendationKey,sharesOutstanding,averageVolume10days,averageVolume,heldPercentInstitutions,shortRatio,sharesPercentSharesOut,marketCap,currentPrice,fiftyDayAverage,twoHundredDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,SandP52WeekChange,52WeekChange,ytdReturn,fiveYearAverageReturn,beta,totalRevenue,grossProfits,revenuePerShare,ebitdaMargins,debtToEquity,operatingCashflow,freeCashflow,totalCashPerShare,currentRatio,quickRatio,returnOnAssets,returnOnEquity,grossMargins,operatingMargins,profitMargins,totalCash,totalDebt,priceToBook,enterpriseValue,enterpriseToRevenue,enterpriseToEbitda,trailingEps,priceToSalesTrailing12Months,trailingPE,dividendYield,dividendRate,revenueGrowth,earningsGrowth,earningsQuarterlyGrowth,revenueQuarterlyGrowth,heldPercentInsiders,BPS,목표주가,추정EPS,추정PER,ROE,동종업계ROE,동종업계enterpriseToEbitda,동종업계dividendYield,동종업계trailingEps,동종업계trailingPE,5년평균dividendYield,EBITDAPS,동종업계_대비_PER,dividend,growth,value,business,finance,performance,volitality
003490,대한항공,KOSPI,4.0,368220992.0,1284078.0,1303539.0,0.14856,2.71,0.0001017242384703,9180683436032.0,24850.0,24235.0,23797.5,27050.0,0.0,0.061902404,-6.936419000000001,5.23,4.588,1.16,140961.0,28306.0,40522.88,0.28674,212.0548829701372,55724.0,3968394330112.0,2870.287199704247,0.937,0.833,6.21,21.95,0.25041,0.17181,0.09656999,10569.0,197052.0,0.94,13960697872384.0,0.943,3.1,4787,0.62015426,5.04,3.11,750,56.33151450625499,198.8078783690394,-52.739597062700064,24.53628263356794,0.34275,24426,32538.0,3279.0,7.6,21.95,31.78,2.74,3.14,11583.21,2.64,2.08,12131.0,2.4,D,A,C,A,H,D,D
010950,S-Oil,KOSPI,3.9,112583000.0,445685.0,377401.0,0.16785,4.21,0.0001195473561727,9051183251456.0,78600.0,71290.0,79788.0,108500.0,0.0,0.061902404,-11.021817,-7.07,-3.152,0.68,424460.0,34052.0,331675.1,0.040599998,131.19231449283905,12789.0,2052100000000.0,11638.524466393685,112.087,54.459,10.99,27.2,0.042600002,0.02339,0.01197,13103.0,111297.0,1.15,8941104791552.0,0.232,3.29,18075,0.23440264,4.29,7.1,5500,54.551975502386775,52.65868697859992,-102.20863734963518,-31.661189960148224,0.63436,75353,95067.0,7815.0,10.1,27.2,8.02,7.44,2.25,9097.35,11.99,3.0,34776.0,-7.7,C,C,D,C,B,A,E
011200,HMM,KOSPI,3.2,489039008.0,1838939.0,2279608.0,0.30701,7.0,0.0001174466638865,8646209568768.0,17680.0,18506.4,20162.25,26050.0,0.0,0.061902404,-31.620556,-11.51,68.60799999999999,1.21,185828.0,99516.0,32197.115,0.50643003,25.54875071901933,113189.0,5150863261696.0,10183.645718502685,1.27,0.745,46.0,64.97,0.48327,0.45150003,0.45973998,49802.0,52855.0,0.46,-348052553728.0,-0.022,0.89,20556,0.54911697,0.84,6.94,1200,34.71556680029868,88.96425091808439,-89.33551532508268,-57.68772348033373,0.29195,42300,22000.0,2533.0,7.0,64.97,31.78,2.74,3.14,11583.21,2.64,3.43,22066.0,-1.8000000000000005,C,C,D,A,H,A,A
009540,HD한국조선해양,KOSPI,4.0,70714600.0,337922.0,332983.0,0.19143999,15.05,0.00034308332367,8443323219968.0,119400.0,117516.0,88612.0,130000.0,0.0,0.061902404,30.106378,72.98,3.824,1.01,173020.0,-3556.0,257890.78,0.025120001,142.71570243906402,4622.0,791666950144.0,38142.052701988,5.617,5.438,-1.03,-2.22,0.04034,0.0013799999,-0.00686,26972.0,175713.0,0.51,11040710459392.0,0.605,115.84,-3065,0.4629865,0.0,0.0,0,11.67335768778964,-74.13249211356468,-48.22646657571624,23.9194411034624,0.37326,137382,151429.0,3898.0,30.6,-2.22,8.42,3.05,4.32,4652.33,5.53,4.185,927.0,-5.53,B,C,D,C,F,D,B
316140,우리금융지주,KOSPI,4.0,728057984.0,4082653.0,2247673.0,0.27257,19.39,0.0006596644917776,8292580458496.0,11390.0,11772.0,11971.1,13510.0,0.0,0.061902404,-7.154471,-1.13,1.052499999999999,0.97,146545.0,44305.0,14160.785,0.0,1419.1761547776762,186241.0,791666950144.0,47000.51472823352,1.04,0.33,0.72,11.51,0.0,0.43638,0.3121,342191.0,4488471.0,0.29,61139249528832.0,5.933,1.1266241142807992e+18,4191,0.8047113,2.72,9.89,1130,55.83354786510243,18.401367813635392,8.492836676217765,40.019892046533975,0.15135999,39505,15188.0,3974.0,2.9,11.51,8.42,3.05,4.32,4652.33,5.53,0.0,39510.0,-2.81,E,B,D,A,H,A,D
030200,KT,KOSPI,4.0,246418000.0,1034230.0,941773.0,0.33318,0.48,1.844021134819697e-05,7860734394368.0,31900.0,30206.0,32564.0,39300.0,0.0,0.061902404,-16.3827,-5.62,2.3660000000000005,0.29,256500.0,16901.0,105842.76,0.0,122.54340282491704,35971.0,25592800000000.0,9938.803171846212,100.783,10.887,3.55,7.99,0.0,0.0,0.0,24491.0,225660.0,0.52,8167761641472.0,31843125.30788304,3.34,5209,0.34,6.12,6.14,1960,3.020322917503414,-4.912977936138139,19.014859658778207,3.7277019105858495,0.03873,64880,42143.0,4742.0,6.7,7.99,7.85,3.5,6.2,3900.22,8.65,6.65,20684.0,-2.53,A,C,D,C,E,D,D
024110,기업은행,KOSPI,3.8,797425984.0,962530.0,739210.0,0.13406,9.94,6.582429097269045e-05,8293230051328.0,10400.0,10295.8,10314.35,11300.0,0.0,0.061902404,7.9381466,6.62,-4.522,0.63,125329.0,37748.0,13678.211,0.0,1383.925786483274,-146984.0,8435700000000.0,29142.642033595934,118.526,111.898,0.67,9.85,0.0,0.45788,0.0,232391.0,4028691.0,0.27,193053545463808.0,17.699,4.240700607574399e+18,3320,0.7603335,3.15,9.17,960,57.42380671975852,14.629621995960262,9.64074579354252,45.202518072705885,0.68636,36302,12986.0,3519.0,3.0,9.85,8.53,,1.63,2083.57,13.62,5.086,36302.0,-10.47,B,B,D,A,B,A,D
001570,금양,KOSPI,관련 데이터가 없습니다.,56725400.0,4391263.0,3417892.0,0.03262,4.83,0.0024199388633663,8145767235584.0,143600.0,89731.0,54177.5,194000.0,0.0,0.061902404,1200.9091,498.74,207.74,0.99,2131.0,132.0,3724.952,0.06841,131.91140278917146,460.0,-53047382016.0,341.99846982127934,199.153,16.957,-9.75,-24.34,0.24780001,0.04074,-0.17318001,194.0,1608.0,11.25,8066057109504.0,41.011,78.98,-502,41.41579,0.0,0.0,0,-2.068014705882353,-318.796992481203,-217.3913043478261,-30.55555555555556,0.45516,2188,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,-24.34,8.02,7.44,2.25,9097.35,11.99,6.654000000000001,321.0,-11.99,A,C,D,C,E,D,A+
010140,삼성중공업,KOSPI,3.9,854035968.0,12922226.0,9628227.0,0.19579001,5.52,0.0003735357900055,7831510056960.0,9170.0,7519.0,5893.85,9470.0,0.0,0.061902404,52.4207,78.67,9.814000000000002,0.9,59447.0,-8544.0,7045.437,-0.08716,305.7140457459615,-16930.0,-1088427458560.0,1076.3012735313744,0.91,0.172,-4.71,-16.08,-0.06005,-0.12199,-0.08325,9192.0,109198.0,0.99,9592213864448.0,1.581,-1.1010881254014607e+19,-704,1.2910771,0.0,0.0,0,-10.22802778616732,-56.79360925556092,-159.33503836317135,36.4420447373957,0.20499,4209,10008,183,50.0,-16.08,6.82,7.88,2.74,7323.79,9.26,0.0,-744.0,-9.26,E,C,D,C,H,D,B
259960,크래프톤,KOSPI,3.9,46212100.0,91203.0,106732.0,0.16014999,8.47,0.0001275639929801,7668343767040.0,161100.0,187454.0,185619.5,282000.0,0.0,0.061902404,-33.814043,3.81,-29.835,1.49,18540.0,7516.0,39831.734,0.44586,17.944806274325725,5127.0,584300429312.0,14600.072275443012,10.223,10.114,8.51,10.29,1.0,0.38489,0.27938,6747.0,9175.0,1.61,4784404299776.0,2.559,9.6,10666,4.101284,16.35,0.0,0,-1.6654290866659591,-3.7891902288901713,8.97226753670473,3.0019120458891013,0.35406,108962,243333,12596,12.8,10.29,5.75,10.61,0.93,7358.71,26.73,0.0,17509.0,-10.38,E,C,D,A,F,D,D
051900,LG생활건강,KOSPI,3.9,14659800.0,84807.0,79379.0,0.28445,8.05,0.0001776286170343,7730254839808.0,498000.0,473190.0,602577.5,772000.0,0.0,0.061902404,-40.040928,-39.13,-12.518,0.98,71858.0,7111.0,431158.28,0.134,33.537521942656525,4973.0,499172704256.0,44686.83065253277,1.918,1.117,3.48,4.41,0.55342996,0.09434,0.03023,6551.0,18341.0,2.36,7387769995264.0,1.023,12.08,14112,1.0700045,31.14,0.91,4000,-11.193227460915775,-70.00348391592149,-15.377855887521967,2.35258358662614,0.34036,364213,612143,19976,24.9,4.41,8.02,7.44,2.25,9097.35,11.99,0.806,56389.0,19.15,E,C,C,B,G,D,E
326030,SK바이오팜,KOSPI,4.0,78313200.0,424138.0,203212.0,0.11552,6.28,0.0006044064091366,7807825870848.0,99700.0,81684.0,72040.0,99400.0,0.0,0.061902404,25.5373,37.73,-10.193333333333335,1.19,2462.0,-1311.0,3394.299,-0.38859,109.8231206569804,-1599.0,-112608280576.0,1329.277822895757,2.449,1.757,-21.32,-36.66,0.86572,-0.43862998,-0.401,1041.0,3477.0,17.84,7067093958656.0,26.586,-3.6700712374205504e+17,-1780,29.372757,0.0,0.0,0,-41.18490205446727,-315.12345679012344,-93.18181818181816,47.93187347931874,0.64346004,4042,100000,-547,-182.3,-36.66,5.75,10.61,0.93,7358.71,26.73,0.0,-1508.0,-26.73,E,C,E,D,F,D,D
090430,아모레퍼시픽,KOSPI,4.0,58460800.0,536851.0,312247.0,0.22182,18.89,0.0008646135530133,8054786490368.0,130500.0,105024.0,123930.5,155800.0,0.0,0.061902404,-5.019605,-11.93,-10.01,1.1,41349.0,2142.0,56296.914,0.10321,21.394346452409348,1510.0,158884577280.0,7690.62346050687,2.117,1.554,2.17,2.81,0.67191005,0.03105,0.02686,4496.0,10225.0,1.98,7698018992128.0,1.982,16.97,1949,2.0740516,62.13,0.56,680,-14.973987785568877,-28.524046434494192,-25.31223980016653,-21.57081545064377,0.50146,82107,137143,2861,45.6,2.81,8.02,7.44,2.25,9097.35,11.99,0.506,7282.0,50.14,E,C,B,B,F,D,E
028050,삼성엔지니어링,KOSPI,4.0,196000000.0,1273128.0,1005294.0,0.39605,7.59,0.00021425,7291199815680.0,37200.0,30932.0,27727.0,37800.0,0.0,0.061902404,67.75701,61.35,21.888,0.94,100543.0,7029.0,53185.82,0.07803,204.5673263484672,5767.0,71211343872.0,7204.591836734694,1.266,1.047,8.56,28.32,0.1097,0.07231,0.06982,14121.0,52717.0,1.62,5612012306432.0,0.538,5.59,3392,0.6994346,10.58,0.0,0,34.29548399161179,69.55283395044147,54.70536499560247,17.107331052972174,0.20417,13741,42188,3951,9.4,28.32,5.75,10.61,0.93,7358.71,26.73,0.0,3878.0,-16.15,E,B,E,B,G,D,B
361610,SK아이이테크놀로지,KOSPI,4.0,71297600.0,782898.0,683376.0,0.13494,24.3,0.0008566206997149,6980034887680.0,97900.0,95764.0,75106.75,120000.0,0.0,0.061902404,2.988255,82.08,6.814999999999998,1.78,5858.0,-523.0,8339.436,0.18144,60.82218236998207,206.0,-686281785344.0,6489.699513027087,0.919,0.713,-0.89,-1.35,0.10651,-0.08129,-0.05272,4627.0,13227.0,1.74,7531806588928.0,12.667,41.05,-416,11.739407,0.0,0.0,0,-2.9811195760185494,-131.13207547169813,-22.36842105263158,6.557377049180328,0.62485003,30501,134556,584,167.7,-1.35,12.95,5.49,1.74,27936.99,9.59,0.0,1453.0,-9.59,E,C,D,C,H,D,D
377300,카카오페이,KOSPI,3.4,133905000.0,435214.0,286532.0,0.083850004,6.11,8.899592995033792e-05,6601516253184.0,49300.0,50546.0,55928.0,75100.0,0.0,0.061902404,-36.0,-11.44,-40.19,1.96,5217.0,-455.0,4060.975,-0.029860001,74.58861754533068,-569.0,28555780096.0,10929.390239348792,4.891,4.212,0.79,3.08,1.0,-0.106429994,0.092530005,14635.0,14233.0,3.99,4410795622400.0,8.171,-1.2304741412864e+19,407,12.2297945,117.94,0.0,0,13.759267335368513,-179.0560471976401,-163.1578947368421,14.760746147607462,0.81904,13583,59125,142,346.3,3.08,8.42,3.05,4.32,4652.33,5.53,0.0,-48.0,112.41,E,C,C,B,F,D,E
302440,SK바이오사이언스,KOSPI,3.2,76784000.0,561340.0,299019.0,0.04834,5.54,0.0004088872681808,6588067217408.0,85800.0,78388.0,77647.5,133000.0,0.0,0.061902404,-33.20158,14.97,-26.18,1.6,4567.0,1150.0,10011.25,0.50139,22.97755066888672,-1250.0,37338714112.0,2934.205042717233,1.307,0.691,5.76,7.33,0.61507,0.46951,0.3632,2253.0,4002.0,3.24,5144982323200.0,6.705,39.67,1596,8.586229,52.94,0.0,0,-50.839612486544674,-65.50267530273163,-134.70715835141,-80.83875632682575,0.68334997,22683,77000,-530,-162.0,7.33,8.16,28.47,0.26,6242.01,48.89,0.85,1854.0,4.049999999999997,E,C,C,A,H,D,D
009830,한화솔루션,KOSPI,3.9,169508992.0,1461620.0,1225724.0,0.2647,7.86,0.0002400285643843,6516062552064.0,38050.0,43136.0,48582.945,61889.176,0.0,0.061902404,-27.159077,-30.1,22.984,1.38,136539.0,9662.0,79324.93,0.12739,140.799644333074,1157.0,-533868150784.0,15433.989484168484,2.754,2.746,1.67,4.21,0.21365999,0.07835,0.02693,26162.0,139348.0,1.14,12244748337152.0,0.881,8.64,1873,0.46860254,20.02,0.0,0,27.306716891060308,-40.61333766023041,-91.49284253578732,0.1150747986191024,0.36535,47292,57650,2080,18.3,4.21,8.02,7.44,2.25,9097.35,11.99,0.0,8521.0,8.03,E,C,C,B,F,D,C
402340,SK스퀘어,KOSPI,4.0,138852000.0,325515.0,360365.0,0.34427,20.53,0.000504983723677,6395147583488.0,46050.0,45637.0,40022.25,48900.0,0.0,0.061902404,3.8857102,35.47,-7.0,1.41,45107.0,1628.0,25445.672,-0.13171,29.11694788850564,3424.0,2085400000000.0,7213.435888572005,188.358,154.924,1.14,1.55,0.68816,-0.23011999,-0.19458,10016.0,49974.0,0.28,5669850710016.0,1.576,10.83,1837,1.7775793,24.74,0.0,0,293.46650383810186,-29.487885462555063,-212.62365591397847,-99.15222163348724,0.30087,118972,60500,-10495,-4.4,1.55,8.42,3.05,4.32,4652.33,5.53,2.532,3798.0,19.21,C,D,C,C,A,D,D
086280,현대글로비스,KOSPI,4.0,37500000.0,118213.0,119364.0,0.21424,3.14,5.258666666666667e-05,6281250209792.0,167500.0,184998.0,171192.0,203000.0,0.0,0.061902404,-7.868849999999999,3.12,6.252000000000001,0.79,269819.0,17985.0,710970.4,0.08455,101.72393743822316,15588.0,400200000000.0,54928.0,1.585,1.204,9.16,18.78,0.085530005,0.06537,0.043720003,20598.0,69982.0,0.89,8463200026624.0,0.317,2.86,31729,0.23559351,5.31,3.38,5700,23.886113610901948,52.29826353421859,-2.843439534087016,0.1207652704506451,0.50352,183094,247357,31246,5.4,18.78,31.78,2.74,3.14,11583.21,2.64,0.0,60387.0,2.6699999999999995,E,C,C,B,G,B,D
011170,롯데케미칼,KOSPI,3.9,42490400.0,140039.0,125954.0,0.17616,12.16,0.0010444006175512,6033636851712.0,142000.0,160066.0,172391.0,194300.0,0.0,0.061902404,-23.109919,-19.66,-10.12,1.05,222761.0,-7626.0,612922.7,0.00701,55.1447504083595,-1675.0,-2404634329088.0,66125.52482443093,1.595,0.76,0.11,0.43,0.00939,-0.03886,0.00441,28097.0,95203.0,0.44,13788385378304.0,0.634,67.68,1716,0.27727988,83.57,2.44,3500,22.9331420214674,-98.03338992642897,94.4253859348199,-11.70721228720262,0.54546,404799,213550,4262,33.3,0.43,8.02,7.44,2.25,9097.35,11.99,2.784,5201.0,71.58,C,C,B,C,H,D,E
011070,LG이노텍,KOSPI,4.0,23664500.0,235885.0,179614.0,0.28444,6.32,0.0002810538993006,6152769765376.0,260000.0,294210.0,282357.5,365500.0,0.0,0.061902404,-23.348016,3.37,32.918,1.31,195894.0,12718.0,845719.56,0.098129995,129.58413427727507,15150.0,-403587727360.0,24420.54554290182,1.207,0.59,11.18,25.85,0.109230004,0.052470002,0.03975,5779.0,55278.0,1.4,7918351548416.0,0.396,3.44,41406,0.30743042,6.3,1.59,4150,31.071352103629163,10.300574130361364,-98.98206495395056,5.525846702317291,0.40796003,180261,383947,29555,8.8,25.85,12.95,5.49,1.74,27936.99,9.59,0.6799999999999999,91158.0,-3.29,E,C,D,B,H,B,C
000100,유한양행,KOSPI,4.0,70259800.0,921196.0,367791.0,0.23995,8.21,0.0012310453488338,5367848763392.0,76400.0,62436.0,56778.43,78900.0,0.0,0.061902404,38.991523,36.54,21.19,0.51,17758.0,360.0,24070.201,0.05271,23.15469668293655,995.0,-16205552640.0,4170.236749891119,2.702,1.943,3.67,4.86,0.29700002,0.029070001,0.056110002,2930.0,4649.0,2.03,5021147070464.0,2.777,56.51,1329,2.9688747,58.77,0.51,400,5.21388790141012,-8.577194752774975,38.50931677018634,7.812119737162327,0.23284,28354,85053,1320,57.9,4.86,8.16,28.47,0.26,6242.01,48.89,0.704,1016.0,9.880000000000004,E,C,B,B,F,D,B
036570,엔씨소프트,KOSPI,3.8,20307400.0,131873.0,141067.0,0.37194002,24.03,0.0041430217556161,5310385225728.0,261500.0,292990.0,385755.0,481000.0,0.0,0.061902404,-35.185188000000004,-41.41,-2.9219999999999966,1.18,25718.0,5590.0,111300.5,0.22517,38.74003439112084,7360.0,141652066304.0,14063.838797679664,4.124,4.072,9.67,13.73,0.99206,0.17735,0.16835,2856.0,12391.0,2.58,3838712479744.0,1.698,14.8,21456,2.349491,12.23,2.54,6680,11.39119889119889,10.184483194339146,-32.144979203802734,-39.41541186891054,0.20868,157391,343750,10819,24.2,13.73,5.75,10.61,0.93,7358.71,26.73,1.116,30288.0,-14.5,D,C,E,A,F,D,E
012450,한화에어로스페이스,KOSPI,4.0,50569400.0,976398.0,798687.0,0.269,5.38,0.0003663875782587,5800310341632.0,114700.0,124500.0,95938.0,151000.0,0.0,0.061902404,66.9024,60.33,34.248,0.96,65396.0,3772.0,144042.42,0.113929994,286.2913502217238,15243.0,1221799575552.0,60178.68513369745,1.014,0.463,1.16,6.98,0.22111,0.07656,0.078260005,30432.0,112335.0,1.3,8249205587968.0,1.13,8.02,3964,0.7945599,29.77,0.85,1000,18.013498393907675,-49.63552021206097,965.4708520179372,39.83020100137871,0.34002,56612,160333,16043,7.2,6.98,6.82,7.88,2.74,7323.79,9.26,1.643333333333333,12532.0,20.51,D,B,C,B,H,D,B
005830,DB손해보험,KOSPI,4.0,60043500.0,195987.0,191584.0,0.39709,14.4,0.0004155320725807,4683392876544.0,78000.0,75216.0,70437.5,87400.0,0.0,0.061902404,26.031744,21.59,4.777999999999997,0.59,173987.0,13331.0,336698.5,0.04183,1080.8887342768735,28785.0,-36575949881344.0,15831.855238285578,57.866,54.279,1.53,16.36,0.22151,0.035150003,0.04739,9506.0,590349.0,0.84,-25192925495296.0,-1.246,-1.9377572242634864e+16,16373,0.23166138,4.85,5.79,4600,9.483443962338246,13.18593195096804,71.94906261054122,-4.727903579254931,0.23261999,89508,96850,,,16.36,9.02,,3.71,4283.46,6.38,4.851999999999999,78063.0,-1.5300000000000002,B,C,D,B,C,D,D
241560,두산밥캣,KOSPI,4.0,100153000.0,539698.0,582497.0,0.25193,9.9,0.0003144588779167,5588537311232.0,55800.0,58840.0,44698.75,67000.0,0.0,0.061902404,72.51908999999999,63.29,16.202,0.94,86219.0,10716.0,93584.53,0.1574,84.06973967040841,7040.0,810975428608.0,6979.321637894022,1.538,0.724,7.22,13.78,0.23134,0.13284001,0.080019996,6990.0,42240.0,0.69,6114315862016.0,0.651,3.3,6421,0.595399,8.8,2.39,1350,48.23940029572573,66.90852552474735,120.39045553145336,20.882447369628032,0.46075,50136,79167,8764,6.4,13.78,1.81,8.71,1.66,478.15,73.92,3.2975,12911.0,-65.12,C,B,F,B,H,D,B
018880,한온시스템,KOSPI,3.6,533668000.0,681665.0,724846.0,0.17456,10.85,6.829714354242713e-05,5171242860544.0,9690.0,9083.6,8877.8,11950.0,0.0,0.061902404,-22.545457,5.32,-0.5560000000000006,1.05,86277.0,2566.0,16841.752,0.095,283.9318114688384,3783.0,-310505046016.0,2677.882128964075,0.807,0.556,0.31,0.89,0.09821,0.03186,0.00496,14291.0,67289.0,1.93,7761791287296.0,0.864,8.93,38,0.57535535,224.21,4.23,360,17.361318932448242,-91.40650144834244,102.69058295964126,18.19008180991819,0.69988996,4190,11233,468,20.7,0.89,1.81,8.71,1.66,478.15,73.92,2.64,1526.0,150.29000000000002,C,B,A,C,H,D,D
034220,LG디스플레이,KOSPI,3.7,357816000.0,1404459.0,1459194.0,0.17169,27.91,0.00061787902162,5041627332608.0,14090.0,15282.4,14719.65,17300.0,0.0,0.061902404,-15.195197,13.41,0.161999999999999,1.15,261518.0,-20850.0,64901.035,0.00841,215.2696303625698,30110.0,-2791764131840.0,5099.2688979810855,1.154,0.451,-8.66,-26.71,-0.02262,-0.15566,-0.20492001,18246.0,243668.0,0.45,20232213102592.0,0.871,6.98,-8584,0.21709995,0.0,0.0,0,-12.47138362674878,-339.6400449943757,-2223.572744014733,-31.83805918256973,0.37909,27611,17092,-6961,-2.0,-26.71,12.95,5.49,1.74,27936.99,9.59,7.15,6910.0,-9.59,A,D,D,C,H,D,D
267250,HD현대,KOSPI,4.0,70668400.0,167294.0,180412.0,0.18090001,3.85,6.739929020608929e-05,4431640788992.0,61800.0,60574.0,60314.0,65500.0,0.0,0.061902404,6.655288,9.46,-1.5860000000000003,0.89,608497.0,33870.0,917340.25,0.07462,181.8592915142475,21338.0,2321777950720.0,56528.80212372149,2.449,1.448,4.41,20.43,0.091070004,0.04808,0.01748,39948.0,423072.0,0.57,33901456130048.0,0.523,6.67,19933,0.06836104,3.14,7.36,4600,114.60938078628186,1384.0637450199204,-77.94946373386658,35.20882389391498,0.36328998,105921,79080,8186,7.6,20.43,8.42,3.05,4.32,4652.33,5.53,1.748,62901.0,-2.39,D,A,D,C,G,B,D
161390,한국타이어앤테크놀로지,KOSPI,3.9,121989000.0,382753.0,267975.0,0.26905,17.5,0.0003459246325488,4788068024320.0,39250.0,36126.0,34912.5,42250.0,0.0,0.061902404,0.3797412,27.29,1.5020000000000002,0.86,83942.0,7058.0,71373.67,0.14834,41.751073154793424,5046.0,-21413099520.0,9340.186410250104,3.247,2.603,5.81,8.14,0.24879,0.08842,0.07728,11394.0,37057.0,0.44,4463109079040.0,0.513,3.16,5658,0.54987156,7.01,2.02,800,17.547716738317625,18.68168824617454,-6.9835111542192045,17.501535712291282,0.43231,72196,50538,5426,7.2,8.14,8.02,7.44,2.25,9097.35,11.99,0.626,10024.0,-4.98,E,C,D,B,F,D,D
271560,오리온,KOSPI,4.0,39528800.0,82085.0,94862.0,0.32734,7.98,0.0001306895225759,4743455834112.0,120000.0,121660.0,123888.0,148100.0,0.0,0.061902404,9.528303,-9.3,0.6599999999999998,0.45,28732.0,4667.0,72956.71,0.2149,27.754622612913003,5462.0,277547352064.0,15424.197041144684,1.074,0.602,12.27,16.47,0.37614,0.15857,0.1358,6097.0,7325.0,1.98,3807010095104.0,1.32,8.19,9926,1.6448115,11.7,0.82,950,21.97834854595628,51.04285172544558,0.6476683937823834,1.6227801592161666,0.43818,64606,168500,9252,13.0,16.47,7.65,7.19,1.63,7726.94,12.42,1.248,15892.0,-0.7200000000000006,D,C,C,A,H,D,D
097950,CJ제일제당,KOSPI,4.0,14696900.0,59060.0,45452.0,0.26618,21.09,0.000616932822568,4556039127040.0,310000.0,289380.0,334010.0,429000.0,0.0,0.061902404,-27.639383,-19.84,1.4700000000000002,0.47,300795.0,16647.0,1883521.0,0.09677,160.32786885245903,16273.0,993059602432.0,122291.09540107095,1.068,0.412,2.82,9.26,0.21356001,0.04911,0.01338,17973.0,184842.0,0.91,19279978168320.0,0.639,6.54,37188,0.15100834,8.2,1.8,5500,14.41770765181139,-10.051546391752575,-80.11294876966518,1.3080416624880014,0.45699,459670,421818,23637,13.1,9.26,7.65,7.19,1.63,7726.94,12.42,0.7380000000000001,187283.0,-4.220000000000001,E,C,D,C,H,B,D
004020,현대제철,KOSPI,3.9,132394000.0,619004.0,460315.0,0.18591,11.54,0.0003449174433886,4640409649152.0,35050.0,34149.0,33924.5,38550.0,0.0,0.061902404,1.01156235,14.22,-2.44,1.3,273406.0,16165.0,203351.05,0.10663,92.38779831142011,21796.0,258864234496.0,12829.886550750032,1.559,0.704,2.81,5.56,0.092130005,0.04684,0.02878,16986.0,176724.0,0.22,15010973614080.0,0.561,4.25,7736,0.17347349,4.52,2.86,1000,19.653040057068083,-31.025777305341485,-55.37799631223111,-8.461681734171956,0.36035,142260,45400,7045,5.0,5.56,7.69,4.67,3.45,11392.07,6.29,2.202,24017.0,-1.7700000000000005,D,C,D,B,H,D,D
047810,한국항공우주,KOSPI,4.0,97475104.0,679516.0,705232.0,0.55438,15.04,0.0008214712958911,4581329731584.0,47000.0,52446.0,49352.0,63900.0,0.0,0.061902404,-13.153154,-5.3,11.97,0.77,27869.0,1416.0,27852.885,0.09405,434.8472336911644,14926.0,794406289408.0,20761.198674894466,0.945,0.43,1.7,8.78,0.121309996,0.04486,0.041100003,20237.0,63192.0,3.47,4161780056064.0,1.533,18.02,1215,1.6874374,39.67,0.52,250,8.765562190219725,117.44840525328333,-19.293478260869566,-11.237708756048072,0.01575,14648,71750,2516,18.7,8.78,6.82,7.88,2.74,7323.79,9.26,3.768,2840.0,30.410000000000004,B,C,B,B,H,D,C
032640,LG유플러스,KOSPI,4.0,429828000.0,971948.0,849426.0,0.25989,4.6,9.14970639418558e-05,4392842166272.0,10220.0,10633.0,11120.35,12650.0,0.0,0.061902404,-17.429721,-6.97,-9.356,0.49,139060.0,10813.0,32641.451,0.25222,134.02961051871665,35050.0,1075314753536.0,1941.7069153242687,0.997,0.585,3.39,8.37,0.79403996,0.07695,0.04595,8346.0,113251.0,0.58,10040561893376.0,0.715,3.18,1543,0.31293952,6.66,6.32,650,0.3963584119672805,-8.505937586302126,-8.97887323943662,3.8504398826979473,0.37669998,18996,15400,1602,6.4,8.37,7.85,3.5,6.2,3900.22,8.65,2.986,8091.0,-1.99,C,C,D,B,H,D,E
128940,한미약품,KOSPI,4.0,12441700.0,116020.0,49860.0,0.1907,3.56,0.001230539234992,4111981871104.0,330500.0,296550.0,281034.94,339500.0,0.0,0.061902404,4.570079,9.23,-2.618,0.92,13315.0,1581.0,110156.88,0.19804001,90.70550931430836,1623.0,167623475200.0,11839.21811328034,1.93,1.734,5.26,9.89,0.5489,0.1261,0.077589996,1473.0,9154.0,4.12,4562846482432.0,3.327,17.1,6648,2.99793,48.96,0.15,500,10.663231382978724,24.66257668711656,98.8,12.488321395203986,0.49155,70131,386765,9347,35.4,9.89,8.16,28.47,0.26,6242.01,48.89,3.1380000000000003,20294.0,0.0700000000000002,C,B,C,B,F,D,D
